5901	1.123033	1.180352	一般般
30987	5.833248	11.585426	神队友
7479	3.051618	0.026781	一般般
28768	0.308409	10.030683	神队友
4933	1.841792	0.028099	一般般
32311	22.261978	1.605603	猪队友
16501	6.573696	11.061347	神队友
27433	3.038764	11.08391	神队友
13503	5.734007	10.103715	神队友
68607	29.661909	0.350772	猪队友
17742	4.00585	10.548737	神队友
11303	0	0.539131	一般般
0	5.75714	1.062373	一般般
22729	4.164656	11.624565	神队友
24619	21.31834	1.436243	猪队友
32414	9.075597	10.695934	神队友
10210	5.10755	11.308398	神队友
23225	2.960293	11.21976	神队友
54483	26.317292	0.018209	猪队友
8475	7.664194	10.595653	神队友
33926	22.906644	0.581657	猪队友
43865	22.388241	0.913938	猪队友
16547	1.024471	10.486215	神队友
34404	2.226764	11.255329	神队友
16674	4.183997	1.27529	一般般
-1877	6.850211	11.096981	神队友
32747	6.661797	11.167935	神队友
56054	23.574967	0.494666	猪队友
10933	0	0.107475	一般般
8121	2.937657	10.904799	神队友
11272	3.365027	1.014085	一般般
16297	0	0.367491	一般般
18168	8.860672	11.29327	神队友
30963	5.306714	11.211594	神队友
21685	2.228002	10.67067	神队友
55164	24.50874	1.036192	猪队友
17595	0.366328	0.163652	一般般
1862	3.299444	0.575152	一般般
57087	20.573287	0.607915	猪队友
63082	29.183738	0.01228	猪队友
41213	2.842646	11.060636	神队友
6487	4.750964	0.55824	一般般
-5195	6.438702	11.556334	神队友
20302	3.243063	11.122768	神队友
68680	27.949017	0.271865	猪队友
17591	7.875477	0.227085	一般般
74391	29.569087	0.364856	猪队友
27217	2.750103	10.869094	神队友
42814	20	1.515293	猪队友
14738	3.39603	0.633977	一般般
9896	6.916091	10.025294	神队友
14673	0.460758	0.689586	一般般
22011	8.087566	10.476002	神队友
58736	24.589016	1.6726	猪队友
54744	28.397217	1.534103	猪队友
29482	25.562772	1.689388	猪队友
17698	5.905159	10.619091	神队友
11443	1.311441	1.169887	一般般
46117	5.64717	10.980141	神队友
39514	20	0.481918	猪队友
16627	3.503025	10.830861	神队友
16525	0.43688	1.395314	一般般
24368	26.127867	1.102179	猪队友
12160	7.112492	10.35968	神队友
6030	1.264968	1.141582	一般般
6468	6.067568	1.327047	一般般
12945	3.010964	11.681648	神队友
18520	3.791084	0.304072	一般般
24914	6.773195	11.262621	神队友
6121	8.339588	1.443357	一般般
38063	22.563092	1.464013	猪队友
23410	25.954216	0.953782	猪队友
25073	4.288374	10.767318	神队友
52914	23.976796	1.043109	猪队友
6801	3.585227	11.455708	神队友
9533	1.271946	0.796506	一般般
16721	0	0.242778	一般般
5832	0	0.089749	一般般
34591	6.521298	10.30086	神队友
10143	1.139447	0.415373	一般般
21609	5.69909	1.391892	一般般
23817	22.449378	1.32256	猪队友
15640	0	1.22838	一般般
8847	3.168365	0.053993	一般般
40939	5.42861	11.126257	神队友
28521	22.94307	1.446816	猪队友
22901	5.441348	10.975283	神队友
32850	7.478764	11.628726	神队友
13499	5.856902	0.363883	一般般
40345	22.47642	0.096075	猪队友
43547	21.826637	0.811457	猪队友
70758	24.324451	0.328235	猪队友
19780	1.376085	1.178359	一般般
44484	25.342462	0.394527	猪队友
44462	6.835521	10.693301	神队友
10085	7.423687	11.424264	神队友
32291	7.161273	10.071131	神队友
37550	3.14836	11.649194	神队友
11938	1.531067	1.549756	一般般
40699	23.200912	0.309679	猪队友
70908	28.862691	0.530506	猪队友
73989	26.370551	0.36935	猪队友
11872	2.468841	0.14506	一般般
38463	6.054212	10.141508	神队友
15987	2.03708	0.715243	一般般
70036	33.36403	0.549972	猪队友
22967	5.249135	10.192735	神队友
63249	30.464252	1.669767	猪队友
32795	4.424574	10.013725	神队友
14459	4.458902	0.268444	一般般
19973	0	0.575976	一般般
-4506	4.686082	11.029808	神队友
67902	33.649402	1.052618	猪队友
15621	8.181148	10.273014	神队友
27545	23.877472	0.4016	猪队友
58656	21.413952	0.45138	猪队友
7327	4.248986	1.430249	一般般
64555	28.779183	0.845947	猪队友
8998	4.156252	0.097109	一般般
11752	5.580018	0.158401	一般般
76319	35.04044	1.366898	猪队友
17665	7.79387	11.307323	神队友
67417	23.254877	0.669546	猪队友
11808	5.725607	10.588588	神队友
15326	8.256473	0.765891	一般般
10057	3.033892	11.618562	神队友
79341	30.702532	0.204792	猪队友
15636	5.062996	1.132555	一般般
25602	5.772286	10.668721	神队友
28544	21.892354	0.837028	猪队友
57663	21.019966	0.37232	猪队友
78727	35.546043	0.729742	猪队友
68255	31.638205	0.409125	猪队友
14964	3.427886	0.975616	一般般
11835	6.246174	11.475586	神队友
7487	0	0.645045	一般般
8700	0	1.424017	一般般
16226	3.242553	10.279069	神队友
65899	28.70006	0.101807	猪队友
6543	0.812344	0.260334	一般般
46556	22.448235	1.176829	猪队友
71038	33.230078	0.616147	猪队友
47657	20.236133	0.34084	猪队友
9600	6.155826	10.335131	神队友
27422	6.029636	10.505769	神队友
1363	2.901181	1.646633	一般般
26535	23.924594	1.14312	猪队友
47707	22.524806	1.292848	猪队友
38055	23.527474	1.449158	猪队友
6286	3.384281	0.889268	一般般
10747	0	1.107592	一般般
34883	6.89889	10.406441	神队友
56823	23.529892	1.375844	猪队友
68086	31.442677	0.696919	猪队友
70242	30.308145	0.422722	猪队友
11409	8.540529	0.727373	一般般
67671	27.156949	1.691682	猪队友
61238	20.720675	0.847574	猪队友
17774	0.229405	1.038603	一般般
53376	23.399331	0.077501	猪队友
30930	26.157239	0.580133	猪队友
28987	21.239698	0.719989	猪队友
13655	6.036854	0.016548	一般般
7227	5.258665	0.933722	一般般
30409	7.393001	11.571281	神队友
13605	9.627613	0.935842	一般般
16400	6.130453	10.59761	神队友
3491	3.842595	10.349768	神队友
20232	5.69001	11.456595	神队友
33253	0.714718	11.67478	神队友
55536	23.052505	1.335804	猪队友
8807	0	0.059025	一般般
15783	4.945307	11.287952	神队友
22812	22.719723	1.142148	猪队友
77826	31.154055	1.608486	猪队友
38172	22.687918	0.660836	猪队友
21676	5.037847	10.962245	神队友
74038	32.404762	1.11208	猪队友
34738	5.237305	10.633422	神队友
17410	4.745392	0.66252	一般般
5688	4.639461	1.569431	一般般
36642	23.14931	0.639669	猪队友
19956	8.406875	11.639194	神队友
60350	26.068668	0.881241	猪队友
13758	4.477022	10.899002	神队友
25780	3.89762	0.560201	一般般
11342	5.463615	1.203677	一般般
36109	23.369267	1.575043	猪队友
14292	5.234562	0.825954	一般般
11160	0	0.72217	一般般
13762	7.979069	10.504068	神队友
39567	25.376564	0.557476	猪队友
15647	8.52791	11.586732	神队友
14814	2.196889	0.784587	一般般
73590	30.691748	0.007509	猪队友
35187	21.659242	0.447066	猪队友
39459	3.369667	10.656697	神队友
21657	8.157197	10.143248	神队友
6259	8.199667	0.908508	一般般
23101	0.558331	10.439381	神队友
17107	4.846492	10.644523	神队友
17824	0.01954	0.977949	一般般
33536	3.253774	10.7487	神队友
67705	26.03862	1.509646	猪队友
25283	1.091587	11.694641	神队友
71308	28.98682	1.225165	猪队友
21054	6.508473	11.624296	神队友
42387	3.807734	10.713922	神队友
40328	20	0.816676	猪队友
24844	3.889202	11.665414	神队友
11607	3.178117	0.542752	一般般
64306	27.013795	0.139909	猪队友
22721	4.605014	10.065254	神队友
33170	21.23054	1.331674	猪队友
27192	5.412811	10.890803	神队友
13089	0	0.567161	一般般
66491	29.699991	0.122011	猪队友
15941	0	0.061191	一般般
4272	4.455293	0.272135	一般般
48812	23.020977	1.502803	猪队友
18818	3.099278	10.216317	神队友
35394	21.157764	1.603217	猪队友
71791	30.105396	0.121067	猪队友
30668	6.230148	10.408603	神队友
29580	4.070058	10.011379	神队友
11786	0.56646	0.478837	一般般
19251	0	0.4873	一般般
46594	3.956369	11.193484	神队友
54495	21.523057	0.620528	猪队友
11844	2.749006	0.169855	一般般
35465	4.235393	10.18835	神队友
21033	5.555573	10.403927	神队友
16633	6.956372	1.519308	一般般
13887	0.636281	1.273984	一般般
52603	23.574737	0.075163	猪队友
72000	29.032486	1.461809	猪队友
68497	25.958993	0.023012	猪队友
35135	22.4353	1.211744	猪队友
16397	5.539731	11.638248	神队友
7313	7.646702	0.056513	一般般
91273	40.919349	0.644571	猪队友
24743	21.424726	0.838447	猪队友
21690	1.748663	10.890223	神队友
15432	2.289167	0.114881	一般般
58394	25.548377	0.402238	猪队友
33962	26.057227	0.432666	猪队友
21442	5.828595	10.559955	神队友
21044	6.31816	10.271094	神队友
19938	8.265311	10.633903	神队友
9875	0	1.496715	一般般
41542	1.517133	10.402519	神队友
11878	4.934374	1.520028	一般般
69241	30.151738	0.896433	猪队友
37776	22.425781	1.559467	猪队友
68997	29.778962	1.195498	猪队友
67416	32.21995	0.657677	猪队友
59225	27.394151	0.954434	猪队友
19138	3.518535	10.742546	神队友
5962	2.7987	0.662632	一般般
10847	0.63793	0.617373	一般般
70527	30.75049	0.097415	猪队友
9610	0.625382	0.140969	一般般
64734	30.027968	0.282787	猪队友
15941	4.817347	10.364197	神队友
2763	0.646828	1.266069	一般般
55601	23.347111	0.914294	猪队友
21128	6.816892	10.193798	神队友
5181	0	1.480198	一般般
69982	30.945666	0.993219	猪队友
42440	5.244706	10.280539	神队友
57350	22.579801	1.149172	猪队友
57869	22.63041	0.098869	猪队友
46557	6.7462	11.695517	神队友
32342	3.104232	11.326277	神队友
5560	7.409743	10.790295	神队友
24826	7.167844	11.328086	神队友
8569	3.198408	0.299287	一般般
77623	36.055513	0.541052	猪队友
78184	27.138659	0.158481	猪队友
7036	4.831041	0.761419	一般般
69616	30.08289	1.373611	猪队友
11546	5.066867	10.78847	神队友
26715	3.129538	10.329913	神队友
20522	3.012463	1.138108	一般般
42349	23.720391	0.845974	猪队友
9037	0.773493	1.148256	一般般
16728	5.962941	11.037324	神队友
587	0.177621	0.162614	一般般
48915	23.085853	0.967899	猪队友
9824	8.426781	0.202558	一般般
4135	1.825927	1.128347	一般般
9666	2.185155	1.010173	一般般
59333	27.184595	1.261338	猪队友
36198	20	0.116525	猪队友
24909	3.901752	11.033527	神队友
47516	22.451497	1.358795	猪队友
55807	23.213631	0.432044	猪队友
14036	3.974739	0.723929	一般般
32856	4.601306	10.619232	神队友
64007	28.363897	0.445341	猪队友
59428	26.381484	1.365019	猪队友
13730	0	1.403914	一般般
31740	4.609836	11.438105	神队友
63546	29.904741	0.985862	猪队友
20417	2.185807	11.489102	神队友
69636	25.466703	1.216571	猪队友
64660	20	0.915898	猪队友
14883	4.575443	0.535671	一般般
7965	3.277076	1.010868	一般般
68620	30.246623	1.239634	猪队友
8738	2.341735	1.060235	一般般
7544	3.201046	0.498843	一般般
6377	6.066013	0.120927	一般般
26842	3.829379	10.895657	神队友
81046	35.833048	1.568245	猪队友
67736	33.516711	1.220153	猪队友
32492	20.664284	1.116755	猪队友
29299	1.325139	10.605109	神队友
77289	28.677499	0.344373	猪队友
23835	3.188005	10.964896	神队友
71890	29.414263	0.38403	猪队友
22054	4.196547	11.138253	神队友
28579	5.202968	10.452363	神队友
55984	22.119439	1.481661	猪队友
72694	33.635078	0.858314	猪队友
42299	20.083443	0.701669	猪队友
16635	4.149096	11.051446	神队友
8579	1.933803	1.374388	一般般
27302	9.115544	10.676198	神队友
12878	3.933736	10.943352	神队友
4364	2.661254	0.946117	一般般
4985	0.988432	1.305027	一般般
37068	22.063741	1.125946	猪队友
41137	22.22059	0.690754	猪队友
67759	26.424849	0.806641	猪队友
11831	1.156153	1.613674	一般般
34502	23.03272	0.601847	猪队友
4088	3.076828	0.952089	一般般
15199	0	0.318105	一般般
7309	2.75048	10.554015	神队友
32816	5.958135	11.4825	神队友
33751	5.222018	10.488678	神队友
58335	22.367988	0.435741	猪队友
75039	27.686054	1.381455	猪队友
32878	6.464879	11.481589	神队友
32770	6.075735	10.089726	神队友
8848	3.543989	0.345853	一般般
21340	3.123889	11.28288	神队友
31413	0.668231	10.754467	神队友
12731	0.120865	1.211961	一般般
12447	1.116109	10.701523	神队友
23564	2.474534	10.50579	神队友
38907	3.819454	10.649292	神队友
8762	6.802144	0.615284	一般般
36696	7.666325	10.93196	神队友
26851	3.63618	10.399333	神队友
67639	31.730991	1.289833	猪队友
171	8.132449	0.039062	一般般
16674	5.296589	11.496144	神队友
8739	7.583906	1.005764	一般般
66668	29.777806	0.496377	猪队友
68732	28.833546	0.513876	猪队友
69995	24.907899	1.518036	猪队友
82008	28.362736	1.285939	猪队友
15054	4.084726	11.606312	神队友
23085	9.164141	10.56097	神队友
31379	4.080683	10.98992	神队友
29417	1.522767	10.038548	神队友
12556	3.690342	0.462281	一般般
39432	23.563706	0.242019	猪队友
38010	21.06587	1.141569	猪队友
69306	26.683796	1.456317	猪队友
38000	21.712874	0.243945	猪队友
36321	8.109929	11.280111	神队友
66293	31.32791	0.780977	猪队友
22730	24.545711	1.233254	猪队友
5952	3.367889	0.468104	一般般
72308	28.326224	0.567347	猪队友
60338	28.978339	1.442034	猪队友
13301	5.655826	1.582159	一般般
17884	3.855312	10.570684	神队友
11188	6.649568	0.544233	一般般
56796	23.966325	0.85041	猪队友
8571	1.924045	1.664782	一般般
4914	6.004812	0.280369	一般般
10784	0	0.375849	一般般
29296	4.923018	10.092192	神队友
13113	2.389084	0.119284	一般般
70204	33.663189	0.133251	猪队友
36813	6.434976	10.321216	神队友
11697	0.35827	1.292858	一般般
34183	4.598873	10.223524	神队友
2225	6.375275	0.60804	一般般
19066	6.580532	10.458401	神队友
4245	5.319324	1.59807	一般般
34379	24.324031	1.603481	猪队友
44441	22.35837	1.273204	猪队友
2022	0	1.182708	一般般
16866	7.824376	10.890411	神队友
57070	21.587247	1.456982	猪队友
22932	3.510324	11.520683	神队友
41967	5.428884	11.187734	神队友
34432	3.346618	10.042318	神队友
67066	27.541444	0.809226	猪队友
17262	2.540946	1.583286	一般般
79728	29.473047	0.692513	猪队友
14259	0.352284	0.47408	一般般
6122	0	0.589826	一般般
76879	32.405171	0.567201	猪队友
11426	4.126775	0.871452	一般般
2493	0.034087	0.335848	一般般
19910	1.177634	0.075106	一般般
10939	0	0.479996	一般般
17716	0.994909	0.611135	一般般
21390	6.053664	11.180117	神队友
20375	0	1.679729	一般般
26309	22.495011	1.459589	猪队友
23484	6.516831	10.001156	神队友
35944	4.213215	10.797743	神队友
4249	5.332865	0.109288	一般般
6089	0	1.689771	一般般
7513	0	1.126053	一般般
17862	7.640062	11.690903	神队友
39038	22.693142	1.317518	猪队友
19218	3.328969	0.268271	一般般
62911	27.193166	1.117456	猪队友
77758	26.615512	1.521012	猪队友
17940	3.000567	10.835341	神队友
2194	4.017541	0.512104	一般般
27072	8.245859	10.927465	神队友
15585	5.970616	0.813624	一般般
15577	6.668719	10.886902	神队友
8777	4.283237	1.272728	一般般
19016	5.742963	10.971401	神队友
11910	7.326672	11.592608	神队友
12916	0	0.344622	一般般
10976	0	0.922846	一般般
79065	30.602095	0.573686	猪队友
26759	5.861859	11.155054	神队友
50011	21.229094	1.63869	猪队友
1155	0.410392	1.313401	一般般
71600	34.552711	0.616162	猪队友
20817	9.178043	10.616313	神队友
54559	34.13626	0.362388	猪队友
29764	20.093534	1.207194	猪队友
69100	30.929021	0.40311	猪队友
37324	6.432919	10.825959	神队友
73199	29.134527	0.586846	猪队友
44461	25.071432	1.42142	猪队友
35617	6.460254	11.541749	神队友
18221	6.620039	11.103553	神队友
7091	4.022079	0.207307	一般般
6110	3.057842	1.631262	一般般
79016	27.782169	0.404385	猪队友
8289	2.981741	10.929789	神队友
43679	24.601363	0.268326	猪队友
22075	22.595564	1.115375	猪队友
13535	5.049077	10.391045	神队友
25301	3.265444	1.57297	一般般
22256	6.780282	11.511014	神队友
36951	23.075975	0.286284	猪队友
31290	21.795307	0.194343	猪队友
28953	6.106979	10.202415	神队友
35257	25.994413	0.800021	猪队友
15847	4.706062	11.012182	神队友
22680	5.582992	10.836025	神队友
62018	27.038266	1.458979	猪队友
9074	0.023771	0.015314	一般般
23004	7.823982	10.676371	神队友
44588	23.61777	0.493483	猪队友
22565	3.346684	10.253317	神队友
38563	26.104317	0.099207	猪队友
75668	36.207776	0.584973	猪队友
9069	6.401969	1.691873	一般般
53395	22.298696	0.559757	猪队友
18631	2.661515	10.055981	神队友
71036	26.353608	1.645301	猪队友
71142	30.44278	0.33587	猪队友
37653	23.834509	1.346121	猪队友
76839	30.998587	0.584555	猪队友
9916	2.695935	1.512111	一般般
38889	23.356646	0.32423	猪队友
29075	9.677836	10.793183	神队友
48071	21.551934	0.130902	猪队友
7275	2.464739	0.223502	一般般
41804	21.533216	1.007481	猪队友
25665	7.473921	10.16291	神队友
67956	26.491596	0.032576	猪队友
31892	5.506276	11.510747	神队友
38844	24.380388	0.748506	猪队友
74197	33.670988	1.687944	猪队友
14201	8.317599	0.390409	一般般
3908	0	0.556245	一般般
2459	0	0.290218	一般般
22027	5.095799	11.188148	神队友
12870	0.860695	1.482632	一般般
9880	1.557564	0.711278	一般般
72784	30.072779	0.75603	猪队友
17521	0	0.431468	一般般
40283	2.140817	10.883813	神队友
23536	6.384548	11.438307	神队友
9452	3.214568	1.083536	一般般
27457	6.720655	10.301636	神队友
7724	1.374475	11.475925	神队友
33869	0.749684	10.198875	神队友
264	3.871808	0.552602	一般般
15736	3.336309	10.636238	神队友
29584	4.710442	11.503735	神队友
31246	21.532611	1.433898	猪队友
39567	4.785785	10.984614	神队友
7052	2.633627	1.097866	一般般
25493	4.238935	10.494701	神队友
10986	1.205656	1.398803	一般般
49508	23.124909	1.670121	猪队友
5734	7.935489	1.585044	一般般
65479	32.746636	1.560352	猪队友
77268	30.732563	0.545321	猪队友
28490	23.977403	0.766103	猪队友
13546	4.194426	0.450663	一般般
27166	4.610286	10.142912	神队友
16381	4.797555	1.260455	一般般
10848	1.615279	0.093002	一般般
35405	24.614771	1.027105	猪队友
15917	0	1.369726	一般般
6131	0.608457	0.51222	一般般
67432	26.558239	0.667579	猪队友
20354	7.315116	10.197068	神队友
69696	27.014973	1.494616	猪队友
23481	3.822304	11.194177	神队友
33075	5.086796	10.570455	神队友
28343	2.241614	11.661627	神队友
14318	4.602395	1.511768	一般般
5367	7.434921	0.079792	一般般
27894	5.46757	11.595418	神队友
26172	4.948127	10.003663	神队友
40123	22.478529	1.568987	猪队友
10976	5.938545	0.87854	一般般
12705	0	0.948004	一般般
12495	5.559181	1.357926	一般般
25681	4.776654	10.535966	神队友
46202	23.092056	0.490906	猪队友
11505	0	1.623311	一般般
22834	24.459495	0.538867	猪队友
39901	3.334306	11.6466	神队友
71932	31.226654	0.384686	猪队友
13279	3.904737	1.597294	一般般
39112	2.038205	11.211329	神队友
77129	29.83612	1.05434	猪队友
37447	21.990976	0.378081	猪队友
62397	29.005302	0.485385	猪队友
0	1.77251	1.039873	一般般
15476	0.458674	0.81956	一般般
30625	5.003919	10.231658	神队友
36706	20.520807	1.476008	猪队友
18580	5.678214	11.431837	神队友
25862	24.425992	1.363842	猪队友
63488	32.035355	0.831222	猪队友
23944	5.606732	11.253858	神队友
30099	21.568653	0.684264	猪队友
13725	2.545434	0.024271	一般般
26768	5.264062	10.982593	神队友
64656	29.866276	0.685218	猪队友
14927	0.142704	0.057455	一般般
33231	4.85327	11.521432	神队友
66087	26.596604	1.653574	猪队友
19806	2.602287	1.321481	一般般
31081	5.411776	10.664168	神队友
10277	7.083449	0.622589	一般般
7014	2.080068	1.254441	一般般
17275	0.522844	1.622458	一般般
21600	5.362	11.544827	神队友
59956	23.412967	1.03541	猪队友
32181	1.796548	11.112153	神队友
51743	24.092035	0.075804	猪队友
5194	2.763811	1.564325	一般般
20832	7.547439	11.402443	神队友
7976	5.708052	1.596152	一般般
14602	4.558025	0.375806	一般般
31571	6.642307	10.438553	神队友
55028	23.222443	0.121399	猪队友
5837	4.736156	0.029871	一般般
29808	5.839526	10.836323	神队友
20944	4.194791	0.235483	一般般
12146	9.936259	10.888582	神队友
42169	23.310699	1.521855	猪队友
7010	2.971931	0.034321	一般般
3807	9.261667	0.537807	一般般
19241	2.791833	11.111416	神队友
52696	21.48047	1.02875	猪队友
42545	23.677287	0.244167	猪队友
24437	22.202967	1.370399	猪队友
16037	5.796735	0.935893	一般般
8493	3.063333	0.144089	一般般
68080	31.233094	0.492487	猪队友
59016	21.96557	0.005697	猪队友
11810	8.616719	0.137419	一般般
68630	26.609989	1.083505	猪队友
7629	1.712639	1.086297	一般般
71992	30.117445	1.299319	猪队友
13398	0	1.104178	一般般
16241	4.824777	11.346821	神队友
11160	1.653089	0.980949	一般般
76701	38.178822	1.473671	猪队友
22174	1.781126	10.88534	神队友
35043	3.20675	11.549223	神队友
32173	5.081853	11.376745	神队友
69801	26.288742	0.112799	猪队友
41737	23.695937	1.543589	猪队友
36979	1.726151	11.06938	神队友
79267	32.969999	1.568223	猪队友
4615	2.66139	1.531933	一般般
22907	2.072764	11.117386	神队友
27444	4.123366	11.318988	神队友
569	3.743946	1.039546	一般般
8723	2.3413	0.219361	一般般
6024	0.541913	0.592348	一般般
52252	22.310828	1.436753	猪队友
8358	6.226597	1.427316	一般般
16166	2.277876	10.489252	神队友
18471	0	0.389459	一般般
3386	7.218221	1.098828	一般般
31544	3.777129	11.111464	神队友
10480	2.813428	0.819419	一般般
5894	2.268766	1.41213	一般般
7273	6.283627	0.571292	一般般
12272	2.520081	11.626868	神队友
21369	6.739225	10.027138	神队友
10708	3.746883	0.87735	一般般
69364	32.089835	0.521631	猪队友
27760	7.310404	10.259339	神队友
13004	0	0.671355	一般般
37885	22.7288	0.331502	猪队友
42555	5.814342	10.607652	神队友
28997	7.170268	10.844205	神队友
69698	26.698371	0.240084	猪队友
11783	3.632672	1.643479	一般般
37636	5.059991	10.892361	神队友
15744	1.887674	0.756162	一般般
69058	28.229125	0.195886	猪队友
23057	2.817082	10.476102	神队友
18681	7.27723	10.076805	神队友
24042	5.055337	11.115778	神队友
29928	23.596002	1.485952	猪队友
9734	2.75553	1.420655	一般般
7344	7.780991	0.513048	一般般
7387	0.093705	0.391834	一般般
23957	3.481567	10.520078	神队友
9936	3.865584	0.110062	一般般
26094	4.683709	10.779984	神队友
29835	5.617255	11.35997	神队友
64486	27.203216	1.624762	猪队友
0	7.601414	1.215605	一般般
39539	21.386107	1.41707	猪队友
66972	29.129253	0.594089	猪队友
15029	1.363447	0.620841	一般般
44909	23.181399	0.359329	猪队友
28183	8.365414	10.217011	神队友
37372	24.207717	1.289767	猪队友
0	4.088395	0.870075	一般般
17786	3.327371	1.142505	一般般
39055	21.303323	1.23565	猪队友
27045	2.999279	11.581763	神队友
6435	2.217488	0.864536	一般般
72265	27.751808	0.192451	猪队友
18152	9.149305	11.591532	神队友
15931	3.765721	10.152808	神队友
7538	3.408996	0.184896	一般般
1315	1.251021	0.11234	一般般
12292	6.160619	1.537165	一般般
49248	21.034538	1.585162	猪队友
9025	0	1.034635	一般般
13438	2.355051	0.542603	一般般
69683	26.614543	0.153771	猪队友
15374	5.245062	11.450903	神队友
55264	23.467074	1.231019	猪队友
28324	2.487678	11.572293	神队友
69643	24.624115	1.185192	猪队友
34058	3.995957	11.436479	神队友
31316	6.564476	10.007195	神队友
29119	23.440948	0.078331	猪队友
51656	21.673603	0.732746	猪队友
3030	4.719341	0.699755	一般般
25695	5.304798	11.576488	神队友
1537	2.086915	1.199312	一般般
9083	6.33822	1.131305	一般般
37744	3.254926	10.710694	神队友
71372	36.067108	0.974142	猪队友
37980	21.723201	0.310488	猪队友
42385	23.785045	0.876904	猪队友
22687	22.557561	0.123738	猪队友
29512	4.85222	11.095171	神队友
11885	3.679147	1.557205	一般般
4944	9.789681	0.852971	一般般
73230	34.958998	0.526707	猪队友
7585	6.182148	11.288459	神队友
